"WithinNestRep","TubeLetter","NestBox","BroodID","RingNumber","Plot","year","Species","Type","Age","Sex","nSamples","dateSample","AdateSample","timeSample","tube_ID","ClutchSize","NumberFledged","SPY","Ha","TreatmentB","TreatmentG","Doublebox","TubeLetterValue","SpecType","Sum.OakNr.","MeanCircumference","MaxCircumference","Subplot","RRA_Noctuidae","RRA_Erebidae","RRA_Geometridae","RRA_Tineidae","RRA_Lasiocampidae","RRA_Gelechiidae","RRA_Ypsolophidae","RRA_Tortricidae","RRA_Lycaenidae","RRA_Lypusidae","RRA_Notodontidae","RRA_Psychidae","RRA_Nolidae","RRA_Glyphipterigidae","RRA_Drepanidae","RRA_Pyralidae","RRA_Eriocraniidae","RRA_Argyresthiidae","RRA_Adelidae","RRA_Coleophoridae","RRA_Hesperiidae","RRA_Crambidae","RRA_Oecophoridae","RRA_Argidae","RRA_Pamphiliidae","RRA_Tenthredinidae","RRA_Chrysomelidae","RRA_Curculionidae","pp1_all","pp1_B","pp1_G","np1_all","np1_B","np1_G","propp1_all","propp1_B","propp1_G","propp2_all","propp2_B","propp2_G"
"2558_chick1",NA,"B62",2558,NA,"B",2024,"B","chick1",1,2,2,"07.05.2024",36,"11:41","B_62_3",11,10,"B22024",6.13,0,0,0,1,"2_chick1",3,1.70666666666667,2.28,"B2",0.722117932862191,0,0.26717093639576,0,0,0,0,0.0094964664310954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121466431095407,0.98928886925795,0.98928886925795,0.26717093639576,0.0107111307420495,0.0107111307420495,0.73282906360424,0.989288869257951,0.989288869257951,0.26717093639576,0.931337387598108,0.931337387598108,0.251520349290504
"2558_chick2",NA,"B62",2558,NA,"B",2024,"B","chick2",1,2,3,"01.06.2024",61,"14:14","B_62_4",11,10,"B22024",6.13,0,0,0,1,"2_chick2",3,1.70666666666667,2.28,"B2",0.420364717852391,0,0.579635282147609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.579635282147609,0,0,0.420364717852391,1,1,0.579635282147609,0.978630514705882,0.978630514705882,0.567248774509804
"2562_AM",NA,"B64",2562,"B4P0239","B",2024,"B","AM",6,0.5,1,"05.05.2024",34,"10:33","B_64_1",9,0,"B22023",6.13,1,0,0,1,"2_AM",0,0,0,"B2",0.0482775351770986,0,0.706210577389616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245511887433285,0.754488112566715,0.754488112566715,0.706210577389616,0.245511887433285,0.245511887433285,0.293789422610384,0.754488112566715,0.754488112566715,0.706210577389616,0.123139056065885,0.123139056065885,0.11525974025974
"2564_AM",NA,"B66",2564,"B5K0002","B",2024,"B","AM",5,0.5,1,"09.05.2024",38,"12:22","B_66_1",10,9,"B22024",6.13,0,0,0,1,"2_AM",10,1.632,2.47,"B2",0.206202849958089,0,0.756915339480302,0,0,0,0,0.0297569153394802,0,0,0,0,0,0,0,0.00712489522212908,0,0,0,0,0,0,0,0,0,0,0,0,0.963118189438391,0.963118189438391,0.756915339480302,0.0368818105616093,0.0368818105616093,0.243084660519698,0.963118189438391,0.963118189438391,0.756915339480302,0.325357496814385,0.325357496814385,0.255698711595639
"2564_chick1",NA,"B66",2564,NA,"B",2024,"B","chick1",1,2,2,"05.05.2024",34,"11:33","B_66_3",10,9,"B22024",6.13,0,0,0,1,"2_chick1",10,1.632,2.47,"B2",0.0360300527167822,0.037814951641692,0.883026856502428,0,0,0,0,0.0431281391390976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956871860860902,0.91905690921921,0.92084180814412,0.0431281391390976,0.0809430907807896,0.0791581918558798,0.956871860860902,0.91905690921921,0.92084180814412,0.831871819854931,0.798996788279023,0.800548518638808
"2564_chick2",NA,"B66",2564,NA,"B",2024,"B","chick2",1,2,4,"09.05.2024",38,"13:32","B_66_4",10,9,"B22024",6.13,0,0,0,1,"2_chick2",10,1.632,2.47,"B2",0.377825729551993,0,0.603062063296343,0,0,0,0,0.00760378133990959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011508425811755,0.980887792848335,0.980887792848335,0.603062063296343,0.0191122071516646,0.0191122071516646,0.396937936703657,0.980887792848335,0.980887792848335,0.603062063296343,0.404440113544888,0.404440113544888,0.24865483201288
"2565_AF",NA,"B67",2565,"C3F7402","B",2024,"G","AF",6,-0.5,1,"26.05.2024",55,"08:45","B_67_2",8,3,"B12024",5.98,1,1,1,1,"1_AF",0,0,0,"B1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0.224487162946717,0.224487162946717,0
"2565_chick1",NA,"B67",2565,NA,"B",2024,"G","chick1",1,2,2,"26.05.2024",55,"09:45","B_67_3",8,3,"B12024",5.98,1,1,0,1,"1_chick1",0,0,0,"B1",0.695666131621188,0.303049759229535,0.00128410914927769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.696950240770466,0.304333868378812,0,0.303049759229535,0.695666131621188,1,0.696950240770466,0.304333868378812,0.931240657698057,0.649028400597907,0.283408071748879
"2567_AF",NA,"B69",2567,"C5H7925","B",2024,"G","AF",6,-0.5,1,"22.05.2024",51,"09:05","B_69_2",9,0,"B12024",5.98,1,1,0,1,"1_AF",0,0,0,"B1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0.00220779794233232,0.00220779794233232,0
"2567_AM",NA,"B69",2567,"C5H7924","B",2024,"G","AM",5,0.5,1,"22.05.2024",51,"08:47","B_69_1",9,0,"B12024",5.98,1,1,0,1,"1_AM",0,0,0,"B1",0.345845481049563,0.0105685131195335,0.332725947521866,0,0,0,0.00510204081632653,0.278425655976677,0,0,0,0,0,0,0,0.00728862973760932,0,0,0,0,0,0,0,0,0,0,0,0.0200437317784257,0.689139941690962,0.678571428571428,0.343294460641399,0.310860058309038,0.321428571428572,0.656705539358601,0.689139941690962,0.678571428571428,0.343294460641399,0.532826148210764,0.52465483234714,0.265426880811496
"2570_AM",NA,"F02",2570,"B5K0617","F",2024,"B","AM",6,0.5,1,"14.05.2024",43,"14:38","F_02_1",10,9,"F12024",8.04,0,0,0,1,"2_AM",0,0,0,"F1",0.432555780933063,0,0.426470588235295,0,0,0,0.108012170385395,0.0178752535496957,0,0,0,0,0,0,0,0.00456389452332657,0,0,0,0,0,0,0,0,0,0.0105223123732251,0,0,0.859026369168357,0.859026369168357,0.426470588235295,0.140973630831643,0.140973630831643,0.573529411764705,0.859026369168357,0.859026369168357,0.426470588235295,0.35,0.35,0.173760330578513
"2570_chick1",NA,"F02",2570,NA,"F",2024,"B","chick1",1,2,2,"14.05.2024",43,"14:44","F_02_3",10,9,"F12024",8.04,0,0,0,1,"2_chick1",0,0,0,"F1",0.530708661417323,0.021259842519685,0.419685039370079,0,0,0,0,0.0283464566929134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971653543307087,0.950393700787402,0.440944881889764,0.0283464566929134,0.0496062992125984,0.559055118110236,0.971653543307087,0.950393700787402,0.440944881889764,0.164314247669774,0.160719041278296,0.0745672436750999
"2571_AF",NA,"F03",2571,"B5K0103","F",2024,"B","AF",6,-0.5,1,"08.05.2024",37,"07:48","F_03_2",8,NA,"F12024",8.04,0,0,0,1,"2_AF",0,0,0,"F1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0.950319130584785,0.950319130584785,0.950319130584785
"2571_AM",NA,"F03",2571,"B5K0104","F",2024,"B","AM",6,0.5,1,"08.05.2024",37,"08:19","F_03_1",8,NA,"F12024",8.04,0,0,0,1,"2_AM",0,0,0,"F1",0.0215796288303841,0.747518342684506,0.188605955977557,0,0,0,0,0.0358221838584376,0,0,0,0,0,0,0,0.00647388864911521,0,0,0,0,0,0,0,0,0,0,0,0,0.957703927492447,0.210185584807941,0.936124298662063,0.0422960725075528,0.789814415192059,0.0638757013379368,0.957703927492447,0.210185584807941,0.936124298662063,0.209933774834437,0.0460737937559129,0.205203405865658
"2572_AF",NA,"F04",2572,"B5K0105","F",2024,"B","AF",5,-0.5,1,"12.05.2024",41,"08:22","F_04_2",11,10,"F12024",8.04,0,0,0,1,"2_AF",0,0,0,"F1",0.184143222506393,0,0.0843989769820971,0,0,0.0179028132992328,0.0690537084398977,0.0639386189258312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496163682864451,0,0.0843989769820971,0.26854219948849,0.26854219948849,0.0843989769820971,0.731457800511509,0.731457800511509,0.915601023017903,0.268542199488491,0.268542199488491,0.0843989769820971,0.0229458041958042,0.0229458041958042,0.00721153846153846
"2572_AM",NA,"F04",2572,"B5K0226","F",2024,"B","AM",5,0.5,1,"12.05.2024",41,"07:53","F_04_1",11,10,"F12024",8.04,0,0,0,1,"2_AM",0,0,0,"F1",0,0,0.807807807807808,0,0,0,0,0.192192192192192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.807807807807808,0.807807807807808,0.807807807807808,0.192192192192192,0.192192192192192,0.192192192192192,0.807807807807808,0.807807807807808,0.807807807807808,0.0241721705530845,0.0241721705530845,0.0241721705530845
"2572_chick1",NA,"F04",2572,NA,"F",2024,"B","chick1",1,2,3,"12.05.2024",41,"08:53","F_04_3",11,10,"F12024",8.04,0,0,0,1,"2_chick1",0,0,0,"F1",0.459396071533275,0,0.481676927587217,0,0,0,0,0,0.0589270008795075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.941072999120492,0.941072999120492,0.481676927587217,0.0589270008795075,0.0589270008795075,0.518323072412783,0.941072999120492,0.941072999120492,0.481676927587217,0.240089753178758,0.240089753178758,0.122887060583395
"2574_AF",NA,"F06",2574,"B5G6703","F",2024,"B","AF",6,-0.5,1,"07.05.2024",36,"11:06","F_06_2",9,7,"F12024",8.04,0,0,0,1,"2_AF",0,0,0,"F1",0.015350056158742,0,0.443466866342195,0.00430550355672032,0,0,0.382628229127667,0.00711344065892922,0.113066267315612,0,0,0,0,0,0,0.0340696368401347,0,0,0,0,0,0,0,0,0,0,0,0,0.458816922500937,0.458816922500937,0.443466866342195,0.541183077499063,0.541183077499063,0.556533133657805,0.458816922500937,0.458816922500937,0.443466866342195,0.110529875986472,0.110529875986472,0.106832018038332
"2574_AM",NA,"F06",2574,"B5K0559","F",2024,"B","AM",5,0.5,1,"07.05.2024",36,"10:42","F_06_1",9,7,"F12024",8.04,0,0,0,1,"2_AM",0,0,0,"F1",0,0,0.314759411618051,0,0,0.0855148342059336,0.06295188232361,0.0997257541760158,0.43505360259287,0,0,0,0.00199451508352032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314759411618051,0.314759411618051,0.314759411618051,0.685240588381949,0.685240588381949,0.685240588381949,0.314759411618051,0.314759411618051,0.314759411618051,0.16106397907763,0.16106397907763,0.16106397907763
"2574_chick1",NA,"F06",2574,NA,"F",2024,"B","chick1",1,2,2,"07.05.2024",36,"08:07","F_06_3",9,7,"F12024",8.04,0,0,0,1,"2_chick1",0,0,0,"F1",0.295783511642543,0,0.411579609817495,0.168030207677785,0,0,0,0.0365009439899308,0.0881057268722466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707363121460038,0.707363121460038,0.411579609817495,0.292636878539962,0.292636878539962,0.588420390182505,0.707363121460038,0.707363121460038,0.411579609817495,0.045003203074952,0.045003203074952,0.0261851377322229
"2574_chick2",NA,"F06",2574,NA,"F",2024,"B","chick2",1,2,2,"12.05.2024",41,"15:00","F_06_4",9,7,"F12024",8.04,0,0,0,1,"2_chick2",0,0,0,"F1",0.54513888888889,0,0.453124999999999,0,0,0,0,0,0,0,0,0,0,0,0,0.00173611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0.998263888888889,0.998263888888889,0.453124999999999,0.00173611111111111,0.00173611111111111,0.546875000000001,0.998263888888889,0.998263888888889,0.453124999999999,0.590955806783145,0.590955806783145,0.268242548818088
"2580_AF",NA,"F12",2580,"C5H8446","F",2024,"G","AF",6,-0.5,1,"08.05.2024",37,"09:30","F_12_2",11,5,"F12024",8.04,0,0,0,1,"1_AF",7,0.545714285714286,0.75,"F1",0.0122765842209785,0.0408015887344286,0.147680086658241,0,0,0,0.746705181440694,0.00180538003249685,0.0462177288319192,0,0,0,0,0,0,0.00144430402599748,0,0,0,0,0,0,0,0,0,0,0,0.00306914605524464,0.200758259613648,0.15995667087922,0.18848167539267,0.799241740386352,0.84004332912078,0.81151832460733,0.200758259613648,0.15995667087922,0.18848167539267,0.144622187540642,0.115229548705943,0.135778384705423
"2580_AM",NA,"F12",2580,"C3M0269","F",2024,"G","AM",6,0.5,1,"08.05.2024",37,"10:10","F_12_1",11,5,"F12024",8.04,0,0,0,1,"1_AM",7,0.545714285714286,0.75,"F1",0,0,0.548672566371681,0,0,0,0,0,0.451327433628319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548672566371681,0.548672566371681,0.548672566371681,0.451327433628319,0.451327433628319,0.451327433628319,0.548672566371681,0.548672566371681,0.548672566371681,0.0191315847476306,0.0191315847476306,0.0191315847476306
"2580_chick1",NA,"F12",2580,NA,"F",2024,"G","chick1",1,2,1,"08.05.2024",37,"10:10","F_12_3",11,5,"F12024",8.04,0,0,0,1,"1_chick1",7,0.545714285714286,0.75,"F1",0.016368844632383,0,0.959759923612058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238712317555587,0,0.976128768244442,0.976128768244442,0.959759923612058,0.0238712317555587,0.0238712317555587,0.0402400763879417,0.976128768244441,0.976128768244441,0.959759923612058,0.530113341729017,0.530113341729017,0.521223794355137
"2580_chick2",NA,"F12",2580,NA,"F",2024,"G","chick2",1,2,2,"11.05.2024",40,"12:29","F_12_4",11,5,"F12024",8.04,0,0,0,1,"1_chick2",7,0.545714285714286,0.75,"F1",0.0238153098420414,0,0.976184690157959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.976184690157959,0,0,0.0238153098420414,1,1,0.976184690157959,0.0921860298400465,0.0921860298400465,0.0899905909762982
"2581_chick1",NA,"F13",2581,NA,"F",2024,"B","chick1",1,2,2,"09.05.2024",38,"12:54","F_13_3",10,0,"F12024",8.04,0,0,0,1,"2_chick1",21,0.575714285714286,0.91,"F1",0.364999999999999,0,0.275625000000001,0,0,0,0,0.161875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197499999999999,0.640625,0.640625,0.275625000000001,0.359375,0.359375,0.724374999999999,0.640625,0.640625,0.275625000000001,0.0359082150989665,0.0359082150989665,0.0154492905937993
"2582_AM",NA,"F14",2582,"C3F7359","F",2024,"G","AM",6,0.5,1,"13.05.2024",42,"08:19","F_14_1",12,3,"F12024",8.04,0,0,0,1,"1_AM",1,0.42,0.42,"F1",0.0554849639983059,0,0.935620499788225,0,0,0,0,0.00889453621346892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991105463786531,0.991105463786531,0.935620499788225,0.00889453621346892,0.00889453621346892,0.0643795002117748,0.991105463786531,0.991105463786531,0.935620499788225,0.138814735718099,0.138814735718099,0.131043483419351
"2582_chick1",NA,"F14",2582,NA,"F",2024,"G","chick1",1,2,1,"12.05.2024",41,"09:21","F_14_3",12,3,"F12024",8.04,0,0,0,1,"1_chick1",1,0.42,0.42,"F1",0.106575963718821,0.718820861678004,0.174603174603175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.281179138321996,0.893424036281179,0,0.718820861678004,0.106575963718821,1,0.281179138321996,0.893424036281179,0.019237480369918,0.00540917815389984,0.0171872273599721
"2582_chick2",NA,"F14",2582,NA,"F",2024,"G","chick2",1,2,1,"16.05.2024",45,"10:18","F_14_4",12,3,"F12024",8.04,0,0,0,1,"1_chick2",1,0.42,0.42,"F1",0.282051282051282,0.0683760683760684,0.367521367521367,0.282051282051282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717948717948718,0.649572649572649,0.435897435897436,0.282051282051282,0.35042735042735,0.564102564102564,0.717948717948718,0.64957264957265,0.435897435897436,0.0311804008908686,0.028210838901262,0.0189309576837416
"2583_chick2",NA,"F15",2583,NA,"F",2024,"B","chick2",1,2,1,"28.05.2024",57,"11:50","F_15_4",5,5,"F12024",8.04,0,0,0,1,"2_chick2",13,0.566153846153846,0.85,"F1",0.988913972426026,0.011086027573974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.988913972426026,0.011086027573974,0,0.011086027573974,0.988913972426026,1,0.988913972426026,0.011086027573974,0.897987257457283,0.888032145960035,0.00995511149724877
"2600_AM",NA,"F32",2600,"CS87446","F",2024,"G","AM",6,0.5,1,"12.05.2024",41,"12:57","F_32_1",8,0,"F12024",8.04,0,0,0,1,"1_AM",4,0.3325,0.55,"F1",0.577981651376147,0,0.229357798165138,0,0,0,0,0,0.192660550458716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.807339449541284,0.807339449541284,0.229357798165138,0.192660550458716,0.192660550458716,0.770642201834862,0.807339449541284,0.807339449541284,0.229357798165138,0.00480874316939891,0.00480874316939891,0.00136612021857923
"2602_AF",NA,"F34",2602,"C5H8220","F",2024,"G","AF",5,-0.5,1,"14.05.2024",43,"13:13","F_34_2",8,5,"F12024",8.04,0,0,0,1,"1_AF",0,0,0,"F1",0.623604465709729,0.0207336523125997,0.258373205741626,0,0,0,0.0239234449760765,0.0733652312599682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902711323763955,0.881977671451356,0.279106858054226,0.0972886762360448,0.118022328548644,0.720893141945774,0.902711323763955,0.881977671451356,0.279106858054226,0.0559454383710585,0.0546604724720766,0.0172976178709103
"2602_AM",NA,"F34",2602,"CS87499","F",2024,"G","AM",6,0.5,1,"14.05.2024",43,"12:54","F_34_1",8,5,"F12024",8.04,0,0,0,1,"1_AM",0,0,0,"F1",0.0222889661713562,0,0.268099905153336,0,0,0,0.0859943092001264,0.584097375908947,0.0368321214037306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268732216250395,0,0,0.290388871324692,0.290388871324692,0.268099905153336,0.709611128675308,0.709611128675308,0.731900094846664,0.290388871324692,0.290388871324692,0.268099905153336,0.138767185375435,0.138767185375435,0.128116029611724
"2603_AF",NA,"F35",2603,"B5K0107","F",2024,"B","AF",5,-0.5,1,"12.05.2024",41,"13:17","F_35_2",10,7,"F12024",8.04,0,0,0,1,"2_AF",5,1.28,2.21,"F1",0.62466281310212,0,0.0466281310211946,0.00385356454720616,0,0,0.141811175337187,0.136416184971098,0,0,0,0,0.0115606936416185,0,0.00385356454720616,0.0111753371868979,0,0,0,0.00847784200385356,0.00809248554913295,0,0,0,0,0.00346820809248554,0,0,0.671290944123314,0.671290944123314,0.0466281310211946,0.328709055876686,0.328709055876686,0.953371868978805,0.671290944123314,0.671290944123314,0.0466281310211946,0.345978152929494,0.345978152929494,0.0240317775571003
"2603_chick1",NA,"F35",2603,NA,"F",2024,"B","chick1",1,2,1,"10.05.2024",39,"16:32","F_35_3",10,7,"F12024",8.04,0,0,0,1,"2_chick1",5,1.28,2.21,"F1",0.205159705159705,0,0.15970515970516,0.0982800982800981,0,0,0,0,0.0307125307125307,0,0,0,0,0,0,0.0110565110565111,0,0,0,0,0,0,0,0,0,0,0,0.495085995085995,0.364864864864865,0.364864864864865,0.15970515970516,0.635135135135135,0.635135135135135,0.84029484029484,0.364864864864865,0.364864864864865,0.15970515970516,0.0644671152593878,0.0644671152593878,0.0282179292381159
"2603_chick2",NA,"F35",2603,NA,"F",2024,"B","chick2",1,2,4,"15.05.2024",44,"11:09","F_35_4",10,7,"F12024",8.04,0,0,0,1,"2_chick2",5,1.28,2.21,"F1",0.0574341123818996,0,0.17503729487817,0,0,0,0,0,0.394455494778717,0,0.00323222277473893,0,0,0,0,0.0140477374440577,0,0,0,0,0,0,0,0,0,0.00621581302834411,0,0.349577324714073,0.232471407260069,0.232471407260069,0.17503729487817,0.767528592739931,0.767528592739931,0.82496270512183,0.232471407260069,0.232471407260069,0.17503729487817,0.144156645081714,0.144156645081714,0.108541473943879
"2606_AM",NA,"F38",2606,"C3F7391","F",2024,"G","AM",6,0.5,1,"09.05.2024",38,"09:28","F_38_1",10,6,"F22024",6.95,1,1,0,1,"1_AM",25,0.652,1.1,"F2",0.0106382978723405,0,0.224968710888611,0,0,0,0,0.764392991239049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235607008760951,0.235607008760951,0.224968710888611,0.764392991239049,0.764392991239049,0.775031289111389,0.235607008760951,0.235607008760951,0.224968710888611,0.027609723902761,0.027609723902761,0.0263630697026363
"2606_chick1",NA,"F38",2606,NA,"F",2024,"G","chick1",1,2,1,"08.05.2024",37,"11:52","F_38_3",10,6,"F22024",6.95,1,1,0,1,"1_chick1",25,0.652,1.1,"F2",0.161971830985915,0,0.838028169014085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.838028169014085,0,0,0.161971830985915,1,1,0.838028169014085,0.0106080980128492,0.0106080980128492,0.00888988495443
"2620_AF",NA,"F47a",2620,"B5G6595","F",2024,"B","AF",6,-0.5,1,"14.05.2024",43,"10:22","F_47a_2",11,0,"F22024",6.95,1,1,1,1,"2_AF",15,0.676666666666667,1.1,"F2",0.018204964990452,0,0.950604710375557,0,0,0,0.015404201145767,0.0103119032463399,0,0,0,0,0,0,0,0.00216422660725653,0,0,0,0,0,0,0,0,0,0,0,0.00330999363462763,0.968809675366009,0.968809675366009,0.950604710375557,0.031190324633991,0.031190324633991,0.049395289624443,0.968809675366009,0.968809675366009,0.950604710375557,0.714285714285715,0.714285714285715,0.700863525436456
"2620_AM",NA,"F47a",2620,"B5G7497","F",2024,"B","AM",6,0.5,1,"14.05.2024",43,"09:57","F_47a_1",11,0,"F22024",6.95,1,1,1,1,"2_AM",15,0.676666666666667,1.1,"F2",0.0169491525423729,0,0,0,0,0,0.180011689070719,0.185856224430158,0,0,0,0,0,0,0,0.00701344243132673,0,0,0,0,0.128579777907656,0,0,0,0,0,0,0.481589713617767,0.0169491525423729,0.0169491525423729,0,0.983050847457627,0.983050847457627,1,0.0169491525423729,0.0169491525423729,0,0.00308281067290316,0.00308281067290316,0
"2620_chick1",NA,"F47a",2620,NA,"F",2024,"B","chick1",1,2,3,"14.05.2024",43,"10:38","F_47a_3",11,0,"F22024",6.95,1,1,1,1,"2_chick1",15,0.676666666666667,1.1,"F2",0.260830324909747,0,0.249097472924188,0,0,0,0,0,0.490072202166065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509927797833935,0.509927797833935,0.249097472924188,0.490072202166065,0.490072202166065,0.750902527075812,0.509927797833935,0.509927797833935,0.249097472924188,0.0277164581800343,0.0277164581800343,0.0135393671817513
"2621_AF",NA,"F48",2621,"C5H7697","F",2024,"G","AF",6,-0.5,1,"17.05.2024",46,"09:16","F_48_2",9,7,"F22024",6.95,1,1,1,1,"1_AF",0,0,0,"F2",0.722113502935421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268101761252446,0.00978473581213305,0,0.722113502935421,0.722113502935421,0,0.277886497064579,0.277886497064579,1,0.722113502935421,0.722113502935421,0,0.115168539325843,0.115168539325843,0
"2621_AM",NA,"F48",2621,"CS87527","F",2024,"G","AM",6,0.5,1,"18.05.2024",47,"09:10","F_48_1",9,7,"F22024",6.95,1,1,1,1,"1_AM",0,0,0,"F2",0,0.753424657534246,0,0,0,0,0,0.159817351598174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867579908675803,0,0,0.753424657534246,0,0.753424657534246,0.246575342465754,1,0.246575342465754,0.753424657534246,0,0.753424657534246,0.0128971743463477,0,0.0128971743463477
"2623_AF",NA,"F49",2623,"C5H7082","F",2024,"G","AF",6,-0.5,1,"09.05.2024",38,"09:02","F_49_2",8,0,"F22024",6.95,1,1,1,1,"1_AF",32,0.4421875,0.89,"F2",0.0578536490557481,0,0.922419098830618,0,0,0,0.017168216125166,0.00132810728515435,0,0,0,0,0,0,0,0.00123092870331379,0,0,0,0,0,0,0,0,0,0,0,0,0.980272747886366,0.980272747886366,0.922419098830618,0.0197272521136342,0.0197272521136342,0.0775809011693823,0.980272747886366,0.980272747886366,0.922419098830618,0.901057019502754,0.901057019502754,0.847878517195176
"2623_AM",NA,"F49",2623,"C5H8342","F",2024,"G","AM",6,0.5,1,"09.05.2024",38,"08:49","F_49_1",8,0,"F22024",6.95,1,1,1,1,"1_AM",32,0.4421875,0.89,"F2",0.583586626139816,0,0.250759878419453,0,0,0,0.0805471124620063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851063829787238,0.83434650455927,0.83434650455927,0.250759878419453,0.16565349544073,0.16565349544073,0.749240121580547,0.83434650455927,0.83434650455927,0.250759878419453,0.0149119947848761,0.0149119947848761,0.00448174706649283
"2623_chick1",NA,"F49",2623,NA,"F",2024,"G","chick1",1,2,1,"08.05.2024",37,"11:36","F_49_3",8,0,"F22024",6.95,1,1,1,1,"1_chick1",32,0.4421875,0.89,"F2",0.0150801131008482,0,0.984919886899152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.984919886899152,0,0,0.0150801131008482,1,1,0.984919886899152,0.263471566923268,0.263471566923268,0.259498385895208
"2624_chick1",NA,"F49a",2624,NA,"F",2024,"B","chick1",1,2,3,"19.05.2024",48,"09:55","F_49a_3",11,7,"F22024",6.95,1,1,1,1,"2_chick1",32,0.4421875,0.89,"F2",0.229299363057325,0,0.729299363057325,0,0,0,0,0,0,0,0,0,0,0,0,0.0414012738853501,0,0,0,0,0,0,0,0,0,0,0,0,0.95859872611465,0.95859872611465,0.729299363057325,0.0414012738853501,0.0414012738853501,0.270700636942675,0.95859872611465,0.95859872611465,0.729299363057325,0.0337519623233909,0.0337519623233909,0.0256784032294237
"2624_chick2",NA,"F49a",2624,NA,"F",2024,"B","chick2",1,2,3,"24.05.2024",53,"09:15","F_49a_4",11,7,"F22024",6.95,1,1,1,1,"2_chick2",32,0.4421875,0.89,"F2",0.53370786516854,0.129213483146067,0.337078651685393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.870786516853933,0.46629213483146,0,0.129213483146067,0.53370786516854,1,0.870786516853933,0.46629213483146,0.00917053065430191,0.00798557444616178,0.00427614631633179
"2625_AF",NA,"F50",2625,"B5K0063","F",2024,"B","AF",5,-0.5,1,"15.05.2024",44,"12:20","F_50_2",9,8,"F22024",6.95,1,1,0,1,"2_AF",42,0.438095238095238,0.94,"F2",0.0078125,0,0,0,0,0,0,0.81640625,0.171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390625,0.0078125,0.0078125,0,0.9921875,0.9921875,1,0.0078125,0.0078125,0,0.00223214285714286,0.00223214285714286,0
